assists,value_form,team,goals_scored,team_name,red_cards,event_total,form,total_points,second_name,event_points,ea_index,type_name,cost_change_start_fall,first_name,transfers_in,minutes,transfers_out,cost_change_start,transfers_out_event,selected_by_percent,selected_by,bps,ep_next,value_season,dreamteam_count,web_name,now_cost,penalties_saved,cost_change_event_fall,ep_this,team_id,event_explain,goals_conceded,id,cost_change_event,clean_sheets,transfers_in_event,yellow_cards,penalties_missed,code,element_type,team_code,saves,own_goals,bonus,status,points_per_game
0,0.0,14,0,Southampton,0,0,0.0,0,Mayuka,0,0,Forward,1,Emmanuel,370,0,733,-1,158,0.1,0.1,0,0.0,0.0,0,Mayuka,49,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,359,0,0,41,0,0,49596,4,20,0,0,0,a,0.0
0,0.0,14,0,Southampton,0,0,0.0,0,Osvaldo,0,0,Forward,0,Pablo,6,0,585,0,74,0.0,0.0,0,0.0,0.0,0,Osvaldo,70,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,360,0,0,2,0,0,37979,4,20,0,0,0,u,0.0
0,0.0,14,0,Southampton,0,0,0.0,0,Gallagher,0,0,Forward,1,Sam,331,0,729,-1,172,0.1,0.1,0,0.0,0.0,0,Gallagher,49,0,0,0.0,14,"[['Minutes played', 0, 0]]",0,361,0,0,23,0,0,153371,4,20,0,0,0,i,0.0
0,0.4,14,1,Southampton,0,6,3.3,10,Pellè,6,46,Forward,0,Graziano,21467,270,25947,0,5081,2.1,2.1,32,3.3,1.3,0,Pellè,75,0,0,3.3,14,"[['Yellow cards', 1, -1], ['Bonus', 1, 1], ['Minutes played', 90, 2], ['Goals scored', 1, 4]]",3,362,0,1,8037,1,0,17784,4,20,0,0,1,a,3.3
0,0.0,15,0,Spurs,0,0,0.0,0,Friedel,0,0,Goalkeeper,0,Brad,160,0,919,0,212,0.1,0.1,0,0.0,0.0,0,Friedel,50,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,363,0,0,40,0,0,1803,1,6,0,0,0,a,0.0
0,0.9,15,0,Spurs,0,2,5.0,15,Lloris,2,39,Goalkeeper,0,Hugo,128355,270,29205,0,9017,11.2,11.2,70,5.0,2.7,0,Lloris,55,0,0,5.0,15,"[['Saves', 5, 1], ['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",3,364,0,2,33015,0,0,37915,1,6,10,0,0,a,5.0
0,0.1,7,0,Hull,0,1,0.3,1,Dawson,1,8,Defender,2,Michael,5968,90,64319,-2,6353,3.2,3.2,19,0.3,0.2,0,Dawson,48,0,0,0.3,7,"[['Minutes played', 90, 2], ['Goals conceded', 2, -1]]",2,365,0,0,1586,0,0,12679,2,88,0,0,0,a,1.0
1,1.1,15,0,Spurs,0,1,5.3,16,Rose,1,41,Defender,0,Danny,97757,251,24804,0,14988,4.1,4.1,62,4.0,3.2,0,Rose,50,0,0,5.3,15,"[['Minutes played', 71, 2], ['Goals conceded', 3, -1]]",3,366,0,2,10154,0,0,38290,2,6,0,0,0,d,5.3
0,0.0,15,0,Spurs,0,0,0.0,0,Assou-Ekotto,0,0,Defender,1,Benoit,559,0,5126,-1,946,0.4,0.4,0,0.0,0.0,0,Assou-Ekotto,44,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,367,0,0,114,0,0,28146,2,6,0,0,0,a,0.0
0,0.9,15,0,Spurs,0,1,4.7,14,Kaboul,1,35,Defender,0,Younes,49018,270,13064,0,4504,2.5,2.5,71,4.7,2.8,0,Kaboul,50,0,0,4.7,15,"[['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",3,368,0,2,8699,0,0,37742,2,6,0,0,1,a,4.7
0,0.0,15,0,Spurs,0,0,0.0,0,Walker,0,0,Defender,1,Kyle,132,0,14574,-1,3137,0.8,0.8,0,0.0,0.0,0,Walker,59,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,369,0,0,30,0,0,58621,2,6,0,0,0,i,0.0
0,-0.2,15,0,Spurs,1,0,-0.7,-2,Naughton,0,2,Defender,1,Kyle,777,28,6021,-1,655,0.3,0.3,-7,-0.7,-0.5,0,Naughton,44,0,0,-0.7,15,"[['Minutes played', 0, 0]]",0,370,0,0,232,0,0,49539,2,6,0,0,0,a,-2.0
0,0.4,15,0,Spurs,0,1,2.3,7,Vertonghen,1,22,Defender,0,Jan,8231,180,14470,0,3057,2.3,2.3,48,2.3,1.2,0,Vertonghen,60,0,0,2.3,15,"[['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",3,371,0,1,2131,0,0,39194,2,6,0,0,0,a,3.5
0,0.0,15,0,Spurs,0,0,0.0,0,Chiriches,0,0,Defender,1,Vlad,142,0,3179,-1,365,0.1,0.1,0,0.0,0.0,0,Chiriches,49,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,372,0,0,48,0,0,62305,2,6,0,0,0,a,0.0
0,0.0,5,0,Crystal Palace,0,0,0.0,0,Fryers,0,0,Defender,1,Ezekiel,414,0,397,-1,108,0.0,0.0,0,0.0,0.0,0,Fryers,44,0,0,0.0,5,"[['Minutes played', 0, 0]]",0,373,0,0,316,0,0,106603,2,31,0,0,0,a,0.0
0,0.0,15,0,Spurs,0,0,0.0,0,Veljkovic,0,0,Defender,0,Milos,686,0,2374,0,496,0.3,0.3,0,0.0,0.0,0,Veljkovic,40,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,374,0,0,175,0,0,153265,2,6,0,0,0,a,0.0
0,0.0,15,0,Spurs,0,0,0.0,0,Fredericks,0,0,Defender,0,Ryan,340,0,2414,0,788,0.2,0.2,0,0.0,0.0,0,Fredericks,40,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,375,0,0,0,0,0,81012,2,6,0,0,0,u,0.0
0,0.1,15,0,Spurs,0,1,0.7,2,Dembélé,1,8,Midfielder,0,Mousa,605,64,5624,0,1081,0.4,0.4,20,0.7,0.4,0,Dembélé,55,0,0,0.7,15,"[['Minutes played', 32, 1]]",1,376,0,0,157,0,0,39104,3,6,0,0,0,a,1.0
0,0.0,13,0,QPR,0,0,0.0,0,Sandro,0,0,Midfielder,1,Raniere,1439,0,2351,-1,559,0.2,0.2,0,0.0,0.0,0,Sandro,49,0,0,0.0,13,"[['Minutes played', 0, 0]]",0,377,0,0,1083,0,0,52876,3,52,0,0,0,a,0.0
0,0.2,15,0,Spurs,0,0,1.0,3,Lennon,0,6,Midfielder,1,Aaron,7212,60,14606,-1,3352,1.0,1.0,4,1.0,0.5,0,Lennon,64,0,1,1.0,15,"[['Minutes played', 0, 0]]",0,378,-1,1,153,0,0,17349,3,6,0,0,0,a,3.0
0,0.0,15,0,Spurs,0,0,0.0,0,Falque,0,0,Midfielder,0,Iago,2,0,103,0,20,0.0,0.0,0,0.0,0.0,0,Falque,45,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,379,0,0,1,0,0,51960,3,6,0,0,0,u,0.0
0,0.1,18,0,Swansea,0,1,0.3,1,Carroll,1,2,Midfielder,0,Tom,726,7,1561,0,392,0.2,0.2,3,0.3,0.2,0,Carroll,45,0,0,0.3,18,"[['Minutes played', 7, 1]]",0,380,0,0,120,0,0,93464,3,80,0,0,0,a,1.0
4,1.5,18,1,Swansea,0,11,9.7,29,Sigurdsson,11,109,Midfielder,-5,Gylfi,863639,270,40945,5,11765,36.3,36.3,98,9.7,4.5,2,Sigurdsson,65,0,-1,9.7,18,"[['Bonus', 2, 2], ['Clean sheets', 1, 1], ['Assists', 2, 6], ['Minutes played', 90, 2]]",1,381,1,2,148828,1,0,55422,3,80,0,0,5,a,9.7
0,0.0,15,0,Spurs,0,0,0.0,0,Bezerra Maciel Júnior,0,0,Midfielder,1,José Paulo,1767,0,28480,-1,4256,1.6,1.6,0,0.0,0.0,0,Paulinho,69,0,1,0.0,15,"[['Minutes played', 0, 0]]",0,382,-1,0,173,0,0,100534,3,6,0,0,0,a,0.0
0,0.1,15,0,Spurs,0,1,0.7,2,Townsend,1,16,Midfielder,1,Andros,3080,62,11336,-1,1959,0.7,0.7,6,0.7,0.3,0,Townsend,64,0,0,0.7,15,"[['Minutes played', 32, 1]]",1,383,0,0,146,0,0,60252,3,6,0,0,0,a,1.0
0,0.9,15,2,Spurs,0,2,5.7,17,Chadli,2,53,Midfielder,-1,Nacer,129367,158,22102,1,11972,4.0,4.0,55,5.7,2.8,1,Chadli,61,0,0,5.7,15,"[['Minutes played', 90, 2]]",3,384,0,1,21234,0,0,54908,3,6,0,0,2,a,8.5
0,0.5,15,0,Spurs,0,2,2.7,8,Capoue,2,44,Midfielder,0,Etienne,3668,270,1639,0,494,0.2,0.2,39,2.7,1.6,0,Capoue,50,0,0,2.7,15,"[['Minutes played', 90, 2]]",3,385,0,2,483,0,0,38439,3,6,0,0,0,a,2.7
2,0.6,15,0,Spurs,0,2,4.7,14,Lamela,2,52,Midfielder,0,Erik,79354,240,34395,0,13427,4.6,4.6,45,4.7,1.8,0,Lamela,80,0,0,4.7,15,"[['Minutes played', 90, 2]]",3,386,0,2,14726,0,0,62974,3,6,0,0,0,a,4.7
0,0.3,15,0,Spurs,0,1,2.3,7,Eriksen,1,36,Midfielder,1,Christian,23922,238,133812,-1,40376,9.6,9.6,44,2.3,0.9,0,Eriksen,79,0,1,2.3,15,"[['Minutes played', 58, 1]]",2,387,-1,2,2184,0,0,80607,3,6,0,0,0,a,2.3
0,0.4,15,0,Spurs,0,1,1.7,5,Bentaleb,1,40,Midfielder,0,Nabil,23738,206,13555,0,4178,1.4,1.4,41,1.7,1.1,0,Bentaleb,45,0,0,1.7,15,"[['Minutes played', 58, 1]]",2,388,0,1,2449,0,0,126407,3,6,0,0,0,a,1.7
0,0.0,15,0,Spurs,0,0,0.0,0,Winks,0,0,Midfielder,0,Harry,145,0,431,0,110,0.0,0.0,0,0.0,0.0,0,Winks,45,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,389,0,0,14,0,0,157668,3,6,0,0,0,a,0.0
0,0.0,15,0,Spurs,0,0,0.0,0,Pritchard,0,0,Midfielder,0,Alex,3,0,8,0,4,0.0,0.0,0,0.0,0.0,0,Pritchard,45,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,390,0,0,0,0,0,106450,3,6,0,0,0,u,0.0
0,0.1,15,0,Spurs,0,0,0.3,1,Holtby,0,6,Midfielder,2,Lewis,417,30,7164,-2,1680,0.2,0.2,2,0.0,0.2,0,Holtby,58,0,0,0.3,15,"[['Minutes played', 0, 0]]",0,391,0,0,10,0,0,49318,3,6,0,0,0,u,1.0
1,0.6,15,1,Spurs,0,2,5.3,16,Adebayor,2,53,Forward,-1,Emmanuel,145950,251,43772,1,21133,6.7,6.7,49,5.3,1.9,1,Adebayor,86,0,0,5.3,15,"[['Minutes played', 90, 2]]",3,392,0,2,26158,0,0,17500,4,6,0,0,3,a,5.3
1,0.3,15,0,Spurs,0,0,1.7,5,Kane,0,12,Forward,0,Harry,14199,30,11816,0,3788,0.9,0.9,19,1.7,1.0,0,Kane,50,0,0,1.7,15,"[['Minutes played', 0, 0]]",0,393,0,0,1177,0,0,78830,4,6,0,0,0,a,2.5
0,0.0,15,0,Spurs,0,0,0.3,1,Soldado,0,2,Forward,2,Roberto,1644,11,35496,-2,5386,1.2,1.2,3,0.3,0.1,0,Soldado,78,0,0,0.3,15,"[['Minutes played', 0, 0]]",0,394,0,0,76,0,0,17926,4,6,0,0,0,d,1.0
0,0.7,16,0,Stoke,0,6,3.3,10,Begovic,6,24,Goalkeeper,0,Asmir,23093,270,54681,0,8811,8.9,8.9,40,3.3,2.0,0,Begovic,50,0,0,3.3,16,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",2,395,0,1,14264,0,0,40349,1,110,4,0,0,a,3.3
0,0.0,16,0,Stoke,0,0,0.0,0,Sørensen,0,0,Goalkeeper,0,Thomas,318,0,1545,0,326,0.3,0.3,0,0.0,0.0,0,Sørensen,45,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,396,0,0,123,0,0,1945,1,110,0,0,0,a,0.0
0,0.0,16,0,Stoke,0,0,0.0,0,Wilkinson,0,0,Defender,0,Andy,880,0,3927,0,943,0.5,0.5,0,0.0,0.0,0,Wilkinson,40,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,397,0,0,200,0,0,19714,2,110,0,0,0,a,0.0
0,1.2,16,1,Stoke,0,7,6.7,20,Shawcross,7,58,Defender,0,Ryan,121374,270,26974,0,6104,10.2,10.2,74,6.7,3.6,1,Shawcross,55,0,0,6.7,16,"[['Bonus', 1, 1], ['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",2,398,0,1,98674,0,0,37869,2,110,0,0,4,a,6.7
0,0.0,16,0,Stoke,0,0,0.0,0,Huth,0,0,Defender,1,Robert,375,0,7683,-1,1075,0.5,0.5,0,0.0,0.0,0,Huth,49,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,399,0,0,119,0,0,12413,2,110,0,0,0,a,0.0
0,0.9,16,0,Stoke,0,7,4.0,12,Wilson,7,23,Defender,0,Marc,16340,270,5182,0,2190,0.9,0.9,57,4.0,2.7,0,Wilson,45,0,0,4.0,16,"[['Bonus', 1, 1], ['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",2,400,0,1,12678,0,0,32318,2,110,0,0,2,a,4.0
0,0.0,16,0,Stoke,0,0,0.0,0,Cameron,0,0,Defender,1,Geoff,1255,0,211114,-1,40253,7.5,7.5,0,0.0,0.0,0,Cameron,44,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,401,0,0,66,0,0,50089,2,110,0,0,0,i,0.0
1,1.1,16,0,Stoke,0,11,5.7,17,Pieters,11,33,Defender,0,Erik,20649,270,7522,0,2946,1.4,1.4,70,5.7,3.4,1,Pieters,50,0,0,5.7,16,"[['Bonus', 2, 2], ['Clean sheets', 1, 4], ['Assists', 1, 3], ['Minutes played', 90, 2]]",2,402,0,1,18737,0,0,39487,2,110,0,0,4,a,5.7
0,0.1,16,0,Stoke,0,1,0.3,1,Muniesa,1,2,Defender,1,Marc,196,11,1053,-1,187,0.1,0.1,4,0.3,0.2,0,Muniesa,44,0,0,0.3,16,"[['Minutes played', 11, 1]]",0,403,0,0,64,0,0,61595,2,110,0,0,0,a,1.0
1,0.8,16,0,Stoke,0,5,4.0,12,Bardsley,5,49,Defender,0,Phil,2501,270,4719,0,839,0.6,0.6,45,4.0,2.4,0,Bardsley,50,0,0,3.0,16,"[['Yellow cards', 1, -1], ['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",2,404,0,1,1598,2,0,17997,2,110,0,0,1,a,4.0
0,0.0,16,0,Stoke,0,0,0.0,0,Teixeira,0,0,Defender,1,Dionatan,94,0,284,-1,50,0.0,0.0,0,0.0,0.0,0,Dionatan,44,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,405,0,0,8,0,0,155706,2,110,0,0,0,a,0.0
0,0.0,16,0,Stoke,0,0,0.0,0,Shotton,0,0,Defender,0,Ryan,503,0,4345,0,1258,0.4,0.4,0,0.0,0.0,0,Shotton,40,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,406,0,0,3,0,0,45158,2,110,0,0,0,u,0.0
0,0.1,16,0,Stoke,0,0,0.7,2,Ireland,0,4,Midfielder,1,Stephen,456,90,5329,-1,844,0.2,0.2,9,0.0,0.4,0,Ireland,49,0,0,0.0,16,"[['Minutes played', 0, 0]]",1,407,0,0,28,0,0,20481,3,110,0,0,0,i,2.0
0,0.2,16,0,Stoke,0,1,1.0,3,Adam,1,14,Midfielder,1,Charlie,523,61,16224,-1,2889,0.9,0.9,13,1.0,0.5,0,Adam,59,0,0,1.0,16,"[['Minutes played', 26, 1]]",0,408,0,0,104,0,0,20208,3,110,0,0,0,a,1.0
0,0.4,16,0,Stoke,0,3,2.0,6,Whelan,3,31,Midfielder,0,Glenn,169,211,576,0,93,0.1,0.1,36,2.0,1.2,0,Whelan,50,0,0,1.5,16,"[['Clean sheets', 1, 1], ['Minutes played', 90, 2]]",1,409,0,1,61,0,0,12150,3,110,0,0,0,a,2.0
0,0.0,16,0,Stoke,0,0,0.0,0,Palacios,0,0,Midfielder,1,Wilson,1049,0,2242,-1,588,0.2,0.2,0,0.0,0.0,0,Palacios,44,0,1,0.0,16,"[['Minutes played', 0, 0]]",0,410,-1,0,702,0,0,34296,3,110,0,0,0,a,0.0
0,0.1,16,0,Stoke,0,1,0.3,1,Walters,1,7,Midfielder,2,Jonathan,279,45,4398,-2,565,0.2,0.2,3,0.3,0.2,0,Walters,53,0,0,0.3,16,"[['Minutes played', 45, 1]]",0,411,0,0,86,0,0,12813,3,110,0,0,0,a,1.0
0,0.5,16,0,Stoke,0,3,2.3,7,N'Zonzi,3,34,Midfielder,0,Steven,1072,270,2256,0,510,0.3,0.3,51,2.3,1.4,0,N'Zonzi,50,0,0,2.3,16,"[['Clean sheets', 1, 1], ['Minutes played', 90, 2]]",2,412,0,1,611,0,0,49323,3,110,0,0,0,a,2.3
0,0.0,16,0,Stoke,0,0,0.0,0,Shea,0,0,Midfielder,0,Brek,169,0,437,0,99,0.0,0.0,0,0.0,0.0,0,Shea,45,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,413,0,0,26,0,0,50067,3,110,0,0,0,a,0.0
0,0.0,16,0,Stoke,0,0,0.0,0,Ness,0,0,Midfielder,0,Jamie,40,0,247,0,49,0.0,0.0,0,0.0,0.0,0,Ness,45,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,414,0,0,6,0,0,59305,3,110,0,0,0,n,0.0
0,0.0,16,0,Stoke,0,0,0.0,0,Ward,0,0,Midfielder,0,Charlie,165,0,795,0,196,0.1,0.1,0,0.0,0.0,0,Ward,45,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,415,0,0,21,0,0,154528,3,110,0,0,0,a,0.0
0,0.1,16,0,Stoke,0,0,0.7,2,Sidwell,0,-1,Midfielder,2,Steve,451,64,63515,-2,12877,3.3,3.3,12,0.7,0.4,0,Sidwell,53,0,1,0.7,16,"[['Minutes played', 0, 0]]",1,416,-1,0,68,0,0,11735,3,110,0,0,0,a,2.0
0,0.2,16,0,Stoke,0,0,1.0,3,Arnautovic,0,0,Midfielder,2,Marko,1888,144,32986,-2,6245,1.4,1.4,12,1.0,0.5,0,Arnautovic,63,0,1,1.0,16,"[['Minutes played', 0, 0]]",2,417,-1,0,161,0,0,41464,3,110,0,0,0,a,1.5
0,0.2,16,0,Stoke,0,1,1.0,3,Odemwingie,1,17,Midfielder,2,Peter,686,109,18477,-2,4255,0.7,0.7,22,0.0,0.5,0,Odemwingie,63,0,1,1.0,16,"[['Minutes played', 19, 1]]",1,418,-1,0,22,0,0,26900,3,110,0,0,0,i,1.5
0,0.2,16,0,Stoke,0,2,1.3,4,Crouch,2,19,Forward,2,Peter,1495,146,45315,-2,6815,2.0,2.0,11,1.3,0.7,0,Crouch,58,0,0,1.3,16,"[['Minutes played', 90, 2]]",0,419,0,1,493,0,0,3773,4,110,0,0,0,a,1.3
0,0.0,16,0,Stoke,0,0,0.0,0,Jerome,0,0,Forward,0,Cameron,118,0,3612,0,518,0.1,0.1,0,0.0,0.0,0,Jerome,50,0,0,0.0,16,"[['Minutes played', 0, 0]]",0,420,0,0,3,0,0,18804,4,110,0,0,0,u,0.0
0,0.6,16,1,Stoke,0,9,4.0,12,Diouf,9,34,Forward,1,Mame Biram,10576,250,7402,-1,1894,0.7,0.7,34,4.0,1.9,0,Diouf,64,0,0,4.0,16,"[['Bonus', 3, 3], ['Minutes played', 90, 2], ['Goals scored', 1, 4]]",2,421,0,1,9507,1,0,61858,4,110,0,0,3,a,4.0
0,0.5,17,0,Sunderland,0,3,2.3,7,Mannone,3,21,Goalkeeper,0,Vito,17602,270,42952,0,12693,8.9,8.9,48,2.3,1.6,0,Mannone,45,0,0,2.3,17,"[['Saves', 3, 1], ['Minutes played', 90, 2]]",4,422,0,0,4069,0,0,20487,1,56,8,0,0,a,2.3
0,0.0,17,0,Sunderland,0,0,0.0,0,Pantilimon,0,0,Goalkeeper,0,Costel,387,0,9634,0,2036,1.1,1.1,0,0.0,0.0,0,Pantilimon,45,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,423,0,0,91,0,0,56827,1,56,0,0,0,a,0.0
0,0.4,17,0,Sunderland,0,2,1.7,5,O'Shea,2,21,Defender,0,John,4235,270,52541,0,13561,7.3,7.3,48,1.7,1.1,0,O'Shea,45,0,0,1.7,17,"[['Minutes played', 90, 2]]",4,424,0,0,676,0,0,3736,2,56,0,0,0,a,1.7
0,0.4,17,0,Sunderland,0,2,1.7,5,Brown,2,28,Defender,0,Wes,1125,260,2926,0,784,0.5,0.5,49,1.7,1.1,0,Brown,45,0,0,1.7,17,"[['Minutes played', 90, 2]]",4,425,0,0,218,0,0,1841,2,56,0,0,0,a,1.7
0,0.0,17,0,Sunderland,0,0,0.0,0,Diakité,0,0,Defender,0,Modibo,1415,0,9901,0,3877,0.9,0.9,0,0.0,0.0,0,Diakité,40,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,426,0,0,136,0,0,39453,2,56,0,0,0,u,0.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Roberge,0,2,Defender,0,Valentin,1245,90,3644,0,1393,0.3,0.3,8,0.0,0.0,0,Roberge,40,0,0,0.0,17,"[['Minutes played', 0, 0]]",2,427,0,0,43,1,0,52828,2,56,0,0,0,u,0.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Jones,0,0,Defender,0,Billy,126,0,708,0,116,0.1,0.1,0,0.0,0.0,0,Jones,45,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,428,0,0,21,0,0,11467,2,56,0,0,0,a,0.0
0,0.2,17,0,Sunderland,0,2,1.3,4,Johnson,2,16,Midfielder,1,Adam,2506,162,103515,-1,15807,4.6,4.6,31,1.3,0.6,0,Johnson,64,0,0,1.3,17,"[['Minutes played', 90, 2]]",2,429,0,0,230,0,0,19959,3,56,0,0,0,a,2.0
0,0.8,17,1,Sunderland,0,1,3.7,11,Cattermole,1,35,Midfielder,-1,Lee,138814,270,37250,1,14711,5.3,5.3,43,3.7,2.4,0,Cattermole,46,0,0,3.7,17,"[['Yellow cards', 1, -1], ['Minutes played', 90, 2]]",4,430,0,0,14414,1,0,28448,3,56,0,0,1,a,3.7
1,1.0,17,1,Sunderland,0,2,5.3,16,Larsson,2,55,Midfielder,-1,Sebastian,149364,270,33659,1,16817,5.6,5.6,73,5.3,2.9,0,Larsson,56,0,0,5.3,17,"[['Minutes played', 90, 2]]",4,431,0,0,7052,0,0,19057,3,56,0,0,2,a,5.3
0,0.0,17,0,Sunderland,0,0,0.0,0,N'Diaye,0,0,Midfielder,0,Alfred,32,0,1096,0,235,0.1,0.1,0,0.0,0.0,0,N'Diaye,45,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,432,0,0,0,0,0,49688,3,56,0,0,0,u,0.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Adilson Cabral,0,0,Midfielder,0,Tavares Varela,149,0,328,0,68,0.0,0.0,0,0.0,0.0,0,Cabral,45,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,433,0,0,12,0,0,43570,3,56,0,0,0,a,0.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Giaccherini,0,14,Midfielder,1,Emanuele,86,22,427,-1,43,0.0,0.0,0,0.0,0.0,0,Giaccherini,59,0,0,0.0,17,"[['Yellow cards', 1, -1], ['Minutes played', 22, 1]]",0,434,0,0,37,1,0,55641,3,56,0,0,0,a,0.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Ba,0,0,Midfielder,0,El-Hadji,5,0,552,0,101,0.0,0.0,0,0.0,0.0,0,Ba,45,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,435,0,0,1,0,0,112467,3,56,0,0,0,u,0.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Mavrias,0,0,Midfielder,1,Charalampos,253,0,328,-1,83,0.0,0.0,0,0.0,0.0,0,Mavrias,44,0,1,0.0,17,"[['Minutes played', 0, 0]]",0,436,-1,0,120,0,0,88601,3,56,0,0,0,a,0.0
0,0.1,17,0,Sunderland,0,0,0.3,1,Bridcutt,0,4,Midfielder,0,Liam,350,12,1271,0,281,0.1,0.1,2,0.3,0.2,0,Bridcutt,45,0,0,0.3,17,"[['Minutes played', 0, 0]]",0,437,0,0,38,0,0,49836,3,56,0,0,0,a,1.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Agnew,0,0,Midfielder,0,Liam,128,0,378,0,112,0.0,0.0,0,0.0,0.0,0,Agnew,45,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,438,0,0,16,0,0,114311,3,56,0,0,0,a,0.0
0,0.1,17,0,Sunderland,0,0,0.7,2,Gómez,0,4,Midfielder,1,Jordi,197,51,2903,-1,709,0.2,0.2,5,0.7,0.4,0,Jordi Gómez,54,0,0,0.7,17,"[['Minutes played', 0, 0]]",1,439,0,0,28,0,0,50023,3,56,0,0,0,a,1.0
0,0.3,17,0,Sunderland,0,2,2.0,6,Wickham,2,16,Forward,0,Connor,11895,270,22861,0,7739,1.7,1.7,13,2.0,1.0,0,Wickham,60,0,0,2.0,17,"[['Minutes played', 90, 2]]",4,440,0,0,859,0,0,59125,4,56,0,0,0,a,2.0
0,0.4,17,0,Sunderland,0,2,2.0,6,Fletcher,2,25,Forward,0,Steven,7652,234,9394,0,3680,0.8,0.8,9,2.0,1.1,0,Fletcher,55,0,0,2.0,17,"[['Minutes played', 68, 2]]",4,441,0,0,476,0,0,18953,4,56,0,0,0,a,2.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Mandron,0,0,Forward,0,Mikael,624,0,1005,0,298,0.1,0.1,0,0.0,0.0,0,Mandron,45,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,442,0,0,75,0,0,114312,4,56,0,0,0,a,0.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Moberg-Karlsson,0,0,Forward,0,David,13,0,484,0,90,0.0,0.0,0,0.0,0.0,0,M. Karlsson,45,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,443,0,0,6,0,0,106300,4,56,0,0,0,u,0.0
0,0.2,17,0,Sunderland,0,1,1.0,3,Altidore,1,3,Forward,1,Jozy,743,33,4196,-1,1048,0.3,0.3,9,1.0,0.6,0,Altidore,54,0,0,1.0,17,"[['Minutes played', 9, 1]]",0,444,0,0,102,0,0,41574,4,56,0,0,0,a,1.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Scocco,0,0,Forward,0,Ignacio,5,0,30,0,4,0.0,0.0,0,0.0,0.0,0,Scocco,50,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,445,0,0,0,0,0,52856,4,56,0,0,0,u,0.0
0,0.0,17,0,Sunderland,0,0,0.0,0,Graham,0,0,Forward,1,Danny,376,0,904,-1,219,0.1,0.1,0,0.0,0.0,0,Graham,49,0,0,0.0,17,"[['Minutes played', 0, 0]]",0,446,0,0,51,0,0,15398,4,56,0,0,0,a,0.0
0,0.0,15,0,Spurs,0,0,0.0,0,Vorm,0,0,Goalkeeper,1,Michel,469,0,4663,-1,873,0.5,0.5,0,0.0,0.0,0,Vorm,49,0,0,0.0,15,"[['Minutes played', 0, 0]]",0,447,0,0,132,0,0,39215,1,6,0,0,0,a,0.0
0,1.0,18,0,Swansea,0,6,5.0,15,Fabianski,6,47,Goalkeeper,0,Lukasz,50425,270,9960,0,4612,3.0,3.0,63,5.0,3.0,0,Fabianski,50,0,0,5.0,18,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",1,448,0,2,23370,0,0,37096,1,80,7,0,0,a,5.0
